order_id,customer_id,product_id,store_id,employee_id,order_date,shipped_date,required_date,order_status,quantity
11579,4512,11308,728,3924,2018-03-12,2021-12-10,2023-03-07,Completed,1
11580,6022,18439,1067,1826,2018-04-06,2020-05-16,2025-04-26,Completed,6
11581,2801,8211,705,4064,2016-05-29,2020-08-06,2023-07-21,Completed,10
11582,3634,18575,1517,1921,2019-01-10,2020-02-17,2022-12-26,Completed,6
11583,1334,10913,1270,2292,2017-03-09,2021-12-04,2024-03-20,Completed,4
11584,6646,14487,1609,504,2017-06-02,2021-11-06,2026-01-05,Completed,2
11585,2202,18651,1353,3341,2016-01-03,2020-11-15,2023-03-02,Completed,6
11586,6130,3405,1926,3164,2019-06-06,2020-03-18,2024-02-22,Completed,5
11587,6424,17207,1697,519,2016-05-09,2020-03-20,2025-04-17,Completed,4
11588,1102,6663,1173,2235,2016-04-16,2020-09-02,2025-02-22,Completed,1
11589,3859,5752,1097,3570,2018-11-10,2021-03-09,2022-03-09,Completed,2
11590,1548,9371,1253,1730,2019-01-29,2021-05-27,2024-07-14,Completed,8
11591,1640,8185,1230,4317,2016-05-21,2021-11-08,2026-05-11,Completed,2
11592,2750,4962,1571,1059,2019-01-04,2020-08-28,2025-10-25,Completed,9
11593,1395,15569,1135,1352,2018-08-10,2020-12-25,2024-06-21,Completed,3
11594,3280,5727,1949,3603,2016-12-21,2021-10-05,2025-02-14,Completed,3
11595,4871,17351,1789,1358,2016-08-14,2020-03-28,2026-01-09,Completed,6
11596,3318,11335,942,1143,2017-10-27,2020-01-16,2025-08-10,Completed,8
11597,2187,16658,1799,3682,2016-07-30,2020-02-26,2025-02-14,Completed,4
11598,3844,9743,1472,4717,2018-06-27,2020-05-05,2026-03-17,Completed,6
11599,4460,8593,1078,823,2016-09-10,2021-02-09,2022-06-06,Completed,8
11600,2316,10830,1756,3981,2016-04-07,2020-02-22,2024-05-17,Completed,3
11601,2198,9096,1212,1460,2019-02-01,2020-04-02,2025-12-25,Completed,3
11602,1659,3125,1942,702,2016-09-18,2020-06-27,2024-11-18,Completed,9
11603,5234,2725,1334,2691,2016-08-13,2020-08-31,2024-05-05,Completed,9
11604,4939,2737,1128,1786,2018-09-24,2021-01-13,2023-04-13,Completed,10
11605,3515,11761,1931,4230,2018-06-27,2020-12-05,2025-08-29,Completed,5
11606,5151,12956,1922,4409,2018-08-06,2020-10-06,2024-05-30,Completed,4
11607,4002,7774,1064,3447,2018-05-22,2020-02-26,2025-01-06,Completed,7
11608,3727,4975,1435,1535,2017-01-27,2020-02-08,2023-08-13,Completed,7
11609,4294,10499,1046,2187,2016-07-08,2020-04-22,2025-10-18,Completed,10
11610,1378,10027,1767,1594,2016-03-09,2020-11-20,2025-06-11,Completed,1
11611,1702,4021,1626,4419,2018-09-19,2020-01-23,2023-12-28,Completed,10
11612,2871,18204,1225,4165,2016-01-02,2020-09-24,2026-04-12,Completed,6
11613,5918,12610,1468,4514,2017-03-02,2021-09-05,2022-09-17,Pending,3
11614,3884,9610,975,1573,2016-08-05,2020-05-08,2026-12-18,Completed,8
11615,1000,10816,897,842,2017-02-19,2021-06-27,2025-05-19,Completed,3
11616,5516,16901,1189,2664,2016-04-14,2021-03-26,2022-06-07,Completed,10
11617,2946,2145,868,993,2016-05-05,2021-06-06,2024-07-02,Pending,10
11618,3402,8452,898,3898,2016-10-11,2021-04-15,2024-05-13,Completed,1
11619,2979,8834,1714,2772,2019-01-30,2020-07-05,2023-12-11,Completed,5
11620,1132,6666,770,1770,2018-08-05,2021-02-12,2022-04-13,Pending,6
11621,2637,8690,1700,1322,2019-04-17,2020-08-12,2025-12-25,Completed,1
11622,5829,11837,942,750,2016-11-24,2020-05-23,2024-05-14,Completed,5
11623,5779,2937,774,1952,2017-02-01,2021-12-02,2022-01-09,Completed,5
11624,2849,8871,1979,1017,2018-04-04,2020-12-27,2024-05-12,Completed,9
11625,2860,5144,864,2790,2018-08-19,2021-03-19,2022-02-16,Completed,8
11626,4067,9054,1968,3727,2016-07-22,2020-03-21,2023-07-21,Completed,3
11627,5766,3749,1773,857,2016-06-12,2021-03-11,2025-09-03,Pending,6
11628,5891,3434,1966,1966,2016-01-09,2021-01-21,2026-10-15,Pending,8
11629,3412,13143,778,3720,2017-07-10,2021-08-26,2024-01-11,Completed,5
11630,3149,5541,871,3840,2016-10-23,2021-02-16,2024-02-16,Pending,4
11631,3291,7649,1936,820,2016-12-28,2021-01-21,2025-07-31,Completed,8
11632,5025,15052,1038,835,2019-05-09,2020-12-01,2024-05-23,Completed,7
11633,1574,18395,1346,2210,2016-05-12,2020-08-23,2025-11-28,Completed,6
11634,5262,6743,1684,3505,2017-10-03,2021-01-09,2026-11-18,Completed,6
11635,6108,2239,831,1863,2018-10-08,2020-09-02,2022-10-05,Completed,1
11636,5785,6295,1666,3219,2016-07-01,2020-12-03,2026-05-06,Completed,10
11637,2381,8013,821,850,2018-05-12,2020-09-15,2024-03-06,Completed,8
11638,2639,5526,1204,2836,2018-08-13,2021-06-23,2025-05-20,Completed,3
11639,2988,17517,1101,4347,2016-03-30,2021-07-06,2022-12-05,Pending,3
11640,2716,18445,946,2262,2017-06-13,2020-10-07,2026-10-07,Completed,3
11641,6521,7367,850,2682,2018-12-20,2020-10-23,2023-01-26,Completed,8
11642,1470,5482,765,1048,2016-09-02,2020-10-09,2025-02-16,Completed,10
11643,4687,4246,1896,3463,2019-02-19,2021-11-30,2026-02-10,Pending,8
11644,1112,17544,1093,4240,2019-02-26,2020-03-26,2023-02-25,Pending,9
11645,3067,9777,1275,1806,2018-09-02,2021-09-06,2023-01-07,Completed,6
11646,1084,7557,1025,3822,2016-12-25,2020-05-29,2025-12-30,Completed,8
11647,2437,4626,1600,4052,2018-08-05,2020-07-25,2023-01-28,Completed,2
11648,1522,9191,1981,3064,2018-04-30,2021-04-28,2026-05-29,Completed,7
11649,4805,15340,1209,859,2019-02-09,2021-04-18,2026-04-16,Completed,7
11650,2803,5696,1647,1195,2017-11-27,2021-11-15,2022-03-13,Completed,7
11651,3982,3356,1510,1215,2017-06-01,2020-06-21,2022-08-23,Completed,2
11652,5438,8441,1556,4180,2017-04-01,2021-08-16,2025-12-28,Completed,3
11653,4665,12237,1988,3628,2017-05-29,2020-05-15,2022-07-27,Completed,8
11654,5061,2210,938,784,2016-08-27,2021-09-14,2023-11-02,Completed,7
11655,3417,11011,1670,3505,2018-12-02,2021-07-29,2022-05-24,Completed,7
11656,3087,15571,1052,1618,2018-08-28,2020-01-04,2025-07-23,Pending,9
11657,1376,16336,1088,1259,2019-03-18,2020-01-07,2026-07-03,Completed,9
11658,4110,17185,1926,1588,2017-04-07,2021-08-05,2024-05-04,Completed,8
11659,4465,2160,1812,3325,2017-07-31,2020-09-09,2026-02-03,Completed,8
11660,3565,11440,1207,3581,2017-08-12,2020-07-18,2024-04-15,Completed,2
11661,4296,18055,1418,3909,2018-10-27,2021-09-28,2022-06-15,Completed,7
11662,2035,6519,1547,4425,2016-03-31,2021-10-08,2025-05-09,Completed,5
11663,6351,11278,1092,4354,2018-05-23,2021-02-28,2023-10-19,Pending,5
11664,5916,2238,778,3633,2019-07-19,2021-05-08,2026-02-21,Completed,4
11665,2186,9831,1525,1271,2017-08-03,2020-06-05,2023-12-10,Completed,5
11666,1169,11389,1413,4493,2017-06-01,2020-02-20,2022-06-20,Completed,9
11667,3302,15918,1642,4167,2018-05-13,2021-09-21,2022-08-28,Completed,8
11668,1905,9742,1285,2779,2017-01-26,2020-12-03,2022-05-30,Completed,3
11669,5562,6019,1354,4059,2017-07-09,2021-06-08,2024-09-14,Completed,5
11670,5982,11983,1791,4679,2016-11-21,2021-08-29,2026-01-26,Completed,3
11671,2362,3733,1477,4100,2018-11-07,2021-03-01,2025-04-22,Pending,10
11672,5220,12816,1252,4045,2018-07-23,2021-11-05,2024-04-06,Completed,10
11673,5197,11361,1859,2388,2017-10-14,2020-05-23,2024-04-02,Completed,7
11674,4695,12347,1772,3309,2018-03-08,2020-04-14,2026-05-22,Pending,3
11675,5730,6966,1905,4344,2017-11-16,2021-05-09,2026-01-24,Completed,10
11676,6254,11020,825,3383,2016-02-08,2020-10-25,2022-05-29,Completed,10
11677,1975,14425,1511,2316,2017-04-15,2020-09-12,2025-04-22,Pending,9
11678,3162,17871,1066,2174,2017-05-06,2021-02-24,2025-07-02,Pending,4
11679,5771,11405,1019,2287,2016-10-21,2021-04-21,2023-01-22,Completed,3
11680,1263,8020,1211,4637,2018-03-18,2021-12-13,2026-01-24,Completed,2
11681,1974,7591,1177,2728,2017-08-06,2020-03-26,2025-08-16,Completed,2
11682,3359,12914,1813,622,2018-10-02,2020-02-27,2026-01-29,Completed,10
11683,4856,9613,1850,2955,2016-01-26,2021-05-25,2026-05-14,Completed,3
11684,6526,3544,1812,3533,2017-07-11,2020-10-08,2023-07-30,Completed,10
11685,4275,5209,1043,3136,2019-10-25,2021-10-13,2024-04-28,Completed,8
11686,5807,11005,1007,2032,2018-09-30,2021-07-23,2023-09-28,Completed,9
11687,3447,13882,1517,2139,2019-05-02,2021-06-09,2025-12-10,Completed,1
11688,3404,14613,1026,1534,2016-01-11,2021-09-04,2025-09-05,Completed,10
11689,3578,9916,1841,648,2019-07-14,2021-05-15,2026-04-05,Pending,6
11690,1707,13396,1317,1331,2017-12-07,2021-06-15,2022-01-01,Completed,8
11691,1417,16054,1106,926,2017-06-15,2020-07-13,2022-03-26,Completed,10
11692,1307,6336,1463,4116,2019-02-06,2021-06-01,2022-07-03,Completed,5
11693,6079,17453,1505,2871,2017-04-28,2020-03-27,2026-03-11,Completed,8
11694,6418,4430,1515,1485,2016-03-22,2021-09-09,2025-05-24,Completed,6
11695,4102,7554,1788,692,2019-11-20,2021-09-21,2026-10-19,Completed,10
11696,4182,5445,1860,2613,2016-09-01,2021-04-10,2026-08-22,Completed,3
11697,5720,17813,1393,3339,2017-07-21,2021-08-02,2024-04-08,Completed,2
11698,5833,3621,1331,2200,2016-03-22,2020-05-20,2025-05-08,Pending,4
11699,5049,6237,1600,4634,2016-09-24,2020-01-25,2025-07-17,Completed,7
11700,3971,5548,1551,2697,2017-02-11,2021-11-19,2025-07-26,Completed,8
11701,1461,10647,858,1836,2016-10-29,2020-05-19,2022-01-13,Completed,7
11702,4449,5270,1694,1310,2018-04-01,2020-10-15,2025-08-02,Completed,7
11703,2809,7890,2010,4283,2016-11-03,2021-08-27,2025-07-11,Completed,7
11704,6419,10275,1429,618,2018-08-26,2021-11-27,2025-09-12,Completed,10
11705,5759,9412,1064,2156,2018-02-18,2021-12-22,2023-08-14,Pending,8
11706,3332,9632,1743,3832,2016-10-15,2021-02-03,2024-01-15,Pending,4
11707,3552,13914,1789,3270,2017-05-11,2021-10-22,2022-03-13,Completed,4
11708,1848,16084,1706,2603,2017-07-11,2021-08-03,2022-09-25,Completed,1
11709,1570,4163,948,3953,2018-05-09,2021-02-26,2026-07-19,Completed,3
11710,5412,4605,1336,1254,2018-07-31,2020-02-01,2022-08-16,Completed,8
11711,2137,11498,796,3763,2017-11-23,2021-05-18,2024-05-27,Completed,1
11712,3601,11521,789,1566,2016-09-06,2020-12-10,2024-10-16,Completed,4
11713,1574,8110,1913,4731,2017-12-05,2020-08-06,2022-11-18,Completed,10
11714,5347,9436,2013,1696,2019-12-07,2020-09-18,2025-02-22,Completed,9
11715,6234,6434,1275,3887,2017-11-07,2020-12-17,2022-10-21,Pending,3
11716,5797,3856,1315,1418,2019-02-10,2021-06-26,2025-11-19,Completed,7
11717,1556,4871,804,1421,2018-09-07,2021-10-27,2023-09-18,Completed,4
11718,1280,2434,1566,2882,2018-06-18,2021-01-25,2024-09-08,Completed,6
11719,1457,13644,1168,2138,2019-01-08,2020-07-10,2024-03-25,Completed,4
11720,4327,13780,1778,579,2016-01-15,2021-10-29,2025-06-05,Completed,6
11721,5706,15738,885,1320,2019-03-21,2021-08-11,2023-02-09,Completed,3
11722,4967,3531,1374,2492,2017-02-15,2021-11-15,2023-03-05,Completed,3
11723,6215,9700,1714,1977,2017-12-04,2021-07-07,2026-11-11,Completed,9
11724,5553,16236,1749,2711,2019-05-03,2021-05-26,2023-10-22,Completed,1
11725,4769,3994,1764,4648,2016-08-07,2020-07-29,2024-04-16,Completed,2
11726,5423,12301,948,2326,2018-09-02,2021-03-23,2024-05-12,Completed,3
11727,4103,18102,1687,931,2018-03-22,2020-09-16,2023-06-19,Completed,3
11728,1559,11838,1056,4709,2017-05-01,2021-12-30,2023-12-10,Pending,5
11729,1828,17375,1896,4093,2016-08-07,2021-09-14,2023-06-10,Completed,6
11730,2129,16725,1544,4706,2018-10-15,2021-12-11,2024-09-14,Pending,9
11731,1966,6551,1642,665,2017-08-09,2020-01-22,2025-12-19,Completed,2
11732,6709,3694,1688,2925,2017-06-04,2021-03-20,2025-11-14,Completed,7
11733,3842,17831,1320,4735,2017-01-06,2021-05-17,2026-07-01,Completed,7
11734,4405,11299,1680,1449,2017-02-16,2020-11-01,2025-06-17,Pending,4
11735,6374,6051,1754,3271,2016-10-04,2020-08-30,2024-05-20,Completed,10
11736,1971,8221,1845,3234,2016-02-14,2020-06-15,2023-08-15,Completed,8
11737,5059,8322,1803,2070,2016-08-07,2020-04-02,2025-01-18,Completed,2
11738,6093,6798,1980,981,2019-09-18,2020-12-10,2025-04-02,Completed,3
11739,1035,10138,816,4604,2019-10-08,2020-06-25,2025-04-30,Completed,2
11740,1845,2348,1304,3566,2018-03-18,2020-12-08,2025-12-11,Completed,1
11741,5049,10967,1583,2616,2019-06-28,2021-09-05,2022-08-30,Pending,4
11742,3975,13075,2005,2773,2016-04-08,2021-02-12,2022-02-11,Pending,1
11743,5720,17357,1272,2688,2019-06-22,2021-08-18,2022-03-16,Pending,7
11744,4671,6368,767,3804,2019-02-25,2020-07-01,2023-02-04,Completed,7
11745,4649,15235,1491,1454,2016-06-19,2021-10-01,2023-08-03,Completed,4
11746,3286,5669,902,961,2016-11-16,2021-01-25,2023-12-22,Completed,10
11747,4215,11708,1686,2036,2018-11-26,2021-12-28,2022-09-14,Completed,6
11748,4237,11594,1381,4550,2017-10-17,2020-05-11,2025-06-11,Completed,7
11749,1596,3649,1617,3136,2017-12-17,2020-04-22,2024-08-12,Completed,10
11750,2628,17522,1258,1385,2017-09-12,2021-10-07,2024-08-16,Completed,8
11751,5859,12837,1406,2717,2017-01-09,2020-11-09,2024-01-15,Pending,5
11752,5548,18554,952,2714,2016-10-08,2021-12-10,2025-10-03,Pending,1
11753,6644,4441,1552,2127,2018-04-13,2020-08-25,2026-03-07,Completed,7
11754,4675,15635,1640,1560,2017-09-21,2021-08-05,2022-07-26,Completed,4
11755,2104,4950,1746,962,2019-07-23,2021-08-15,2026-02-28,Completed,4
11756,2534,12434,1396,1626,2017-03-19,2021-06-12,2022-01-19,Completed,10
11757,6160,14541,1093,2126,2016-11-08,2020-07-06,2023-10-12,Completed,1
11758,1554,12154,1610,2442,2016-03-06,2021-09-24,2023-09-21,Completed,5
11759,5894,3495,745,4477,2019-06-12,2020-04-22,2022-03-20,Completed,10
11760,1972,18235,737,1047,2018-05-10,2020-10-30,2022-11-27,Completed,7
11761,2985,13242,1107,1189,2017-10-21,2021-12-22,2026-11-28,Completed,6
11762,2516,11887,1502,4472,2016-12-02,2020-08-28,2024-04-26,Completed,10
11763,1682,13954,959,4241,2018-11-09,2020-08-21,2026-07-17,Completed,10
11764,4565,12398,1713,1015,2017-08-18,2020-02-15,2024-09-25,Completed,8
11765,2714,6242,1946,2871,2019-04-29,2020-12-02,2025-05-20,Completed,8
11766,5913,5794,1113,560,2017-02-05,2020-07-13,2025-08-02,Completed,10
11767,3835,7932,1774,3986,2016-09-23,2021-11-22,2024-07-19,Completed,2
11768,5861,8251,912,1048,2017-09-08,2021-04-13,2023-09-21,Pending,7
11769,1419,14540,1256,1790,2017-09-06,2020-07-06,2025-09-15,Pending,10
11770,6134,7673,942,4625,2019-04-09,2021-10-01,2026-05-15,Completed,5
11771,4954,13965,1771,1033,2017-04-19,2021-05-02,2025-11-13,Completed,5
11772,3623,8867,1066,1845,2016-11-11,2021-08-26,2023-04-12,Completed,3
11773,6676,5454,1791,3292,2017-11-08,2020-09-19,2026-11-17,Pending,2
11774,2349,8462,1393,4174,2018-06-17,2021-01-28,2023-04-15,Completed,9
11775,3940,11776,1071,4043,2019-07-14,2021-07-03,2025-07-19,Completed,3
11776,5666,4729,1296,1674,2017-10-03,2021-06-18,2026-01-30,Completed,8
11777,5441,6775,1166,2352,2016-06-03,2020-07-26,2024-08-31,Completed,8
11778,3778,7518,1459,3466,2019-06-21,2021-03-21,2024-10-06,Completed,1
11779,5392,16262,1441,1110,2018-03-29,2020-03-08,2026-02-21,Completed,4
11780,5045,2534,1823,588,2017-09-14,2021-11-09,2022-08-03,Completed,5
11781,4211,18658,1363,4255,2019-02-14,2021-11-05,2026-06-05,Completed,7
11782,1384,6803,1336,4318,2019-08-03,2021-01-01,2023-11-18,Completed,4
11783,4332,8328,1260,1492,2016-11-03,2021-10-08,2024-10-01,Completed,6
11784,5749,12700,2014,1778,2018-02-04,2021-08-14,2023-03-02,Completed,3
11785,5549,10352,1882,1943,2019-11-17,2021-01-03,2025-03-22,Completed,8
11786,4596,18256,704,507,2019-03-21,2020-03-04,2026-12-24,Completed,4
11787,2482,9984,1979,848,2016-04-07,2021-01-31,2025-04-24,Completed,1
11788,5036,18460,1002,2195,2019-10-20,2020-08-14,2023-03-02,Completed,8
11789,1759,7425,1912,1612,2019-03-15,2020-01-22,2026-05-26,Completed,8
11790,5689,5258,1063,4461,2019-02-19,2020-11-02,2022-12-02,Completed,2
11791,1115,14552,982,931,2017-03-21,2020-02-13,2025-12-06,Completed,2
11792,4010,2972,1228,1216,2016-08-18,2020-02-08,2026-12-24,Completed,9
11793,2449,10502,1455,1067,2018-06-27,2020-08-10,2024-07-29,Completed,5
11794,4242,17989,815,948,2017-12-26,2020-02-17,2022-05-05,Pending,4
11795,3026,6408,1713,540,2018-01-22,2021-05-30,2022-01-22,Completed,9
11796,3988,14865,1552,738,2017-05-17,2021-04-14,2026-09-18,Pending,4
11797,1143,16242,993,4664,2016-02-21,2020-08-04,2026-08-16,Completed,9
11798,1166,17195,1098,4631,2018-04-12,2021-03-17,2025-12-20,Completed,9
11799,5409,6067,1692,3107,2019-06-09,2020-05-20,2026-03-07,Completed,4
11800,5112,8989,1613,991,2016-05-16,2020-07-17,2023-12-06,Completed,10
11801,5352,14069,984,2606,2019-10-06,2021-07-02,2026-11-12,Completed,10
11802,1752,12599,807,2620,2018-04-16,2020-02-06,2026-04-07,Completed,10
11803,2203,11873,1357,1113,2016-03-25,2021-03-30,2025-08-17,Completed,2
11804,3768,2649,742,3221,2018-02-24,2020-11-28,2023-12-14,Completed,6
11805,3191,9231,1036,3876,2017-09-06,2020-01-05,2025-10-22,Completed,7
11806,2456,14692,1305,572,2016-05-24,2020-05-11,2023-11-29,Completed,8
11807,6486,3826,825,2222,2016-08-12,2020-01-21,2026-01-19,Completed,4
11808,3090,9430,1835,1593,2016-06-29,2021-11-28,2025-12-03,Pending,5
11809,4308,6788,1272,3708,2016-11-29,2020-08-21,2024-05-28,Completed,5
11810,3123,3487,1424,3615,2019-04-07,2020-06-15,2022-10-04,Completed,4
11811,1382,11176,1920,3767,2018-08-22,2020-11-07,2023-02-11,Completed,1
11812,6056,16270,1159,3229,2019-06-05,2021-03-04,2026-07-16,Completed,5
11813,3630,15854,868,1546,2017-04-07,2021-03-16,2023-03-25,Completed,10
11814,2365,13218,761,1180,2018-05-19,2020-10-20,2024-10-07,Pending,9
11815,3946,10147,1480,2418,2016-12-11,2021-02-19,2022-07-15,Completed,9
11816,3900,7501,1600,4080,2019-01-22,2020-01-27,2024-09-04,Completed,10
11817,1382,3854,1565,2242,2016-06-20,2020-06-24,2022-11-10,Completed,4
11818,3157,17645,1560,4734,2017-12-08,2021-11-14,2026-11-24,Completed,9
11819,4466,13588,1149,995,2019-02-02,2021-07-03,2026-08-19,Completed,8
11820,4637,2886,1738,1439,2016-05-05,2021-05-22,2025-12-21,Completed,4
11821,3615,8125,1604,559,2018-06-06,2021-11-22,2024-09-13,Completed,7
11822,3490,4501,1686,3850,2016-03-19,2020-07-22,2026-04-03,Pending,1
11823,1478,5678,1787,2293,2019-08-10,2021-12-02,2023-03-15,Completed,5
11824,6128,7948,1253,3595,2017-06-23,2021-01-22,2024-11-15,Completed,9
11825,2934,8495,1422,3641,2017-03-13,2020-10-30,2026-03-19,Completed,7
11826,3301,16724,1782,809,2019-07-23,2021-10-16,2024-09-05,Pending,10
11827,5244,9825,1551,928,2017-10-11,2020-02-11,2025-06-13,Completed,9
11828,3610,17096,1739,4415,2018-05-15,2020-09-06,2022-08-08,Completed,2
11829,4530,14607,839,3821,2017-04-26,2020-11-01,2025-07-19,Completed,9
11830,5388,5983,1125,4351,2016-05-21,2020-09-20,2024-02-20,Completed,6
11831,3256,4910,1961,2806,2017-09-12,2020-04-03,2024-09-21,Completed,7
11832,2699,17239,903,4671,2018-03-06,2020-09-15,2024-10-05,Completed,9
11833,3274,10454,740,1866,2019-03-26,2021-02-13,2022-09-16,Completed,2
11834,3080,13496,851,1031,2017-08-05,2021-10-08,2026-02-18,Pending,2
11835,2094,12886,1292,2148,2018-09-30,2020-01-31,2024-12-29,Completed,3
11836,5554,2321,1475,4739,2018-08-01,2021-10-21,2026-10-30,Completed,1
11837,1883,13344,1880,911,2017-05-07,2020-06-07,2023-05-01,Completed,4
11838,3729,8510,1181,2308,2018-12-23,2020-10-20,2025-11-23,Completed,7
11839,5444,18278,1294,3348,2016-06-12,2021-08-22,2023-05-19,Completed,3
11840,1656,8796,1524,615,2017-10-02,2021-04-23,2026-09-17,Completed,6
11841,4978,3560,1005,2201,2018-07-08,2020-03-12,2026-09-16,Completed,3
11842,2397,10615,1896,1953,2019-11-11,2020-07-15,2022-03-02,Pending,4
11843,2262,4218,1093,1445,2018-08-19,2021-05-16,2025-09-17,Completed,10
11844,5919,13766,1692,2234,2017-12-09,2021-06-01,2026-08-07,Completed,3
11845,2266,15228,1404,2578,2018-05-16,2020-01-30,2022-03-07,Completed,4
11846,3900,4989,1220,2167,2019-08-21,2020-10-27,2022-09-30,Completed,5
11847,6062,12758,1552,2302,2017-06-25,2020-03-24,2024-08-13,Completed,8
11848,4836,10449,938,508,2016-08-25,2021-07-21,2024-10-01,Completed,4
11849,3482,4830,1365,1711,2019-10-21,2021-03-06,2023-10-28,Completed,7
11850,2088,11204,1170,3009,2016-05-06,2020-06-12,2025-03-17,Completed,9
11851,6494,15570,1962,3437,2019-02-26,2021-04-01,2025-12-28,Completed,3
11852,4827,2572,786,1106,2019-07-17,2020-08-25,2022-03-13,Completed,9
11853,4829,18682,1839,647,2018-10-10,2021-04-19,2026-03-03,Pending,8
11854,4243,3744,1832,1587,2016-06-24,2021-02-17,2022-06-06,Completed,8
11855,3489,12124,1070,2714,2019-10-25,2021-06-15,2026-10-21,Completed,6
11856,1591,12760,1511,505,2019-06-07,2021-05-24,2026-03-02,Completed,6
11857,3516,13527,1230,1767,2018-10-10,2020-09-24,2022-11-28,Completed,6
11858,4855,12677,1108,2470,2016-08-09,2021-10-12,2022-05-19,Pending,6
11859,2425,6177,1101,1771,2019-07-10,2021-11-08,2025-08-25,Completed,3
11860,1787,7689,1777,3118,2018-08-05,2021-09-22,2022-09-20,Completed,2
11861,2180,17011,1405,3860,2018-02-16,2021-12-29,2022-09-20,Completed,9
11862,5252,17508,2005,2695,2019-02-23,2021-09-20,2025-04-25,Completed,10
11863,2518,2006,1383,4349,2019-11-04,2021-07-10,2025-05-14,Completed,6
11864,6105,5176,2014,3392,2018-04-07,2021-09-01,2026-06-20,Completed,4
11865,6211,16597,889,2709,2018-05-23,2020-05-03,2024-02-03,Completed,8
11866,4567,14621,1083,1588,2018-03-15,2021-09-18,2026-12-28,Completed,10
11867,5685,10528,1604,2910,2018-07-30,2020-03-21,2024-03-02,Completed,10
11868,3160,16088,828,725,2019-12-10,2020-11-25,2024-10-25,Completed,5
11869,1126,3580,1259,3159,2017-08-13,2020-09-15,2024-12-30,Completed,3
11870,1418,18074,1588,4259,2019-09-30,2020-02-19,2025-07-02,Completed,5
11871,4473,6028,1930,2380,2016-08-17,2020-01-29,2025-04-01,Pending,9
11872,5546,11096,1467,4200,2019-04-16,2020-04-26,2024-03-16,Completed,7
11873,2736,11686,1054,4193,2016-02-06,2021-05-05,2023-10-30,Completed,9
11874,6239,7356,1359,3465,2018-02-21,2020-08-21,2023-03-12,Completed,5
11875,6152,2595,1980,2250,2019-11-27,2020-04-22,2022-03-20,Completed,5
11876,4900,12286,1990,2256,2016-09-27,2021-01-08,2026-08-26,Completed,3
11877,6600,3273,809,3405,2016-05-25,2021-01-14,2023-07-17,Completed,1
11878,5200,3030,818,2238,2019-09-15,2020-05-27,2024-12-19,Pending,3
11879,5330,7635,1740,3955,2016-05-19,2021-10-16,2023-05-20,Completed,7
11880,4245,12003,738,2535,2017-10-25,2021-06-12,2026-04-17,Completed,5
11881,4530,11570,1732,1152,2018-07-08,2021-06-15,2024-07-27,Completed,10
11882,3403,11136,1738,827,2017-03-09,2020-12-28,2025-12-28,Completed,10
11883,4827,3587,1406,564,2017-04-12,2020-05-23,2024-01-29,Completed,3
11884,4049,12960,1635,582,2016-04-21,2021-04-18,2026-10-01,Completed,1
11885,1070,12695,1853,1651,2018-07-28,2021-07-24,2025-05-04,Completed,3
11886,3835,3955,1049,1503,2016-05-13,2020-01-08,2026-05-09,Completed,1
11887,4683,15296,890,2295,2017-03-17,2020-10-22,2024-02-07,Completed,9
11888,1423,8738,768,897,2016-04-07,2021-12-08,2024-07-17,Completed,8
11889,3793,12625,1079,3243,2018-08-14,2020-03-11,2023-12-23,Completed,9
11890,6344,17364,1612,1646,2019-08-28,2020-10-06,2025-12-15,Completed,5
11891,2887,3907,1525,2068,2017-07-16,2021-09-25,2024-12-03,Completed,9
11892,6361,14486,1021,4320,2019-11-10,2020-04-30,2024-02-21,Completed,2
11893,2626,6063,788,573,2018-06-03,2020-05-27,2026-08-15,Pending,8
11894,1095,6911,842,4456,2018-05-25,2020-05-03,2024-05-06,Pending,7
11895,2180,9878,1172,1940,2018-03-02,2021-09-22,2023-07-13,Pending,10
11896,4519,5764,1981,3646,2016-10-29,2020-02-29,2025-10-09,Completed,10
11897,2637,11158,830,605,2017-08-03,2021-03-01,2025-08-11,Completed,7
11898,5108,15879,2009,2292,2016-01-06,2020-05-27,2026-05-13,Completed,9
11899,5336,3071,1494,4118,2017-10-16,2021-07-28,2026-06-17,Completed,1
11900,1477,7383,1854,4581,2018-06-16,2021-04-04,2023-06-21,Completed,9
11901,3532,5943,1899,1407,2017-04-07,2020-07-12,2024-02-05,Completed,8
11902,6216,10801,1041,1273,2016-10-11,2020-07-18,2024-10-31,Completed,8
11903,6109,14711,2000,3925,2018-07-26,2021-02-22,2022-07-16,Completed,10
11904,3919,10076,1467,4013,2016-06-18,2021-12-23,2026-04-16,Completed,8
11905,2167,14595,1333,4161,2018-03-18,2020-08-01,2022-04-19,Completed,6
11906,4531,13539,1947,4072,2016-04-08,2020-07-11,2022-01-07,Completed,2
11907,3415,17957,1717,1586,2019-10-02,2021-10-23,2026-09-03,Completed,6
11908,4268,14553,847,1273,2017-12-21,2021-03-09,2025-04-07,Completed,9
11909,3623,7692,1909,1837,2017-10-16,2020-03-19,2026-08-09,Completed,4
11910,3616,10679,719,4475,2018-02-14,2020-12-20,2025-01-17,Completed,3
11911,3365,9176,1169,852,2016-04-30,2021-07-02,2023-12-04,Pending,5
11912,2804,9495,1673,2104,2016-09-24,2020-10-25,2025-08-04,Completed,3
11913,1894,5338,1006,3937,2019-03-13,2021-08-23,2023-10-15,Completed,4
